county,year,credit_access
GA-Brantley County,2013,53.96825397
GA-Brooks County,2013,54.71698113
GA-Bryan County,2013,79.66804979
GA-Bulloch County,2013,75
GA-Burke County,2013,57.14285714
GA-Butts County,2013,63.68159204
GA-Calhoun County,2013,33.33333333
GA-Camden County,2013,80.84033613
GA-Candler County,2013,43.18181818
GA-Carroll County,2013,73.64217252
GA-Catoosa County,2013,69.79280262
GA-Charlton County,2013,44.87179487
GA-Chatham County,2013,83.34728033
GA-Chattahoochee County,2013,52.17391304
GA-Chattooga County,2013,56.32911392
GA-Cherokee County,2013,84.66633955
GA-Clarke County,2013,83.46153846
GA-Clay County,2013,71.97819814
GA-Clayton County,2013,58.52498017
GA-Clinch County,2013,64.28571429
GA-Cobb County,2013,81.05731038
GA-Coffee County,2013,52.55972696
GA-Colquitt County,2013,58.18815331
GA-Columbia County,2013,79.18424754
GA-Cook County,2013,57.77777778
GA-Coweta County,2013,81.06863197
GA-Crawford County,2013,50.79365079
GA-Crisp County,2013,46.80851064
GA-Dade County,2013,52.72727273
GA-Dawson County,2013,77.91878173
GA-Decatur County,2013,51.29533679
GA-DeKalb County,2013,79.12357808
GA-Dodge County,2013,50.75757576
GA-Dooly County,2013,48.93617021
GA-Dougherty County,2013,67.9245283
GA-Douglas County,2013,71.05075054
GA-Early County,2013,48.27586207
GA-Echols County,2013,57.69230769
GA-Effingham County,2013,77.0767613
GA-Elbert County,2013,51.68539326
GA-Emanuel County,2013,33.58778626
GA-Evans County,2013,59.375
GA-Fannin County,2013,76.97368421
GA-Fayette County,2013,77.74841438
GA-Floyd County,2013,77.82051282
GA-Forsyth County,2013,84.52265215
GA-Franklin County,2013,61.66666667
GA-Fulton County,2013,79.46577629
GA-Gilmer County,2013,76.34194831
GA-Glascock County,2013,76.47058824
GA-Glynn County,2013,80.38461538
GA-Gordon County,2013,66.7903525
GA-Grady County,2013,50.90909091
GA-Greene County,2013,74.89177489
GA-Gwinnett County,2013,77.95952315
GA-Habersham County,2013,75.83547558
GA-Hall County,2013,80.42352941
GA-Hancock County,2013,54.83870968
GA-Haralson County,2013,60.25641026
GA-Harris County,2013,77.43902439
GA-Hart County,2013,68.20276498
GA-Heard County,2013,54.11764706
GA-Henry County,2013,72.03988367
GA-Houston County,2013,78.32052689
GA-Irwin County,2013,61.01694915
GA-Jackson County,2013,66.03198781
GA-Jasper County,2013,55.90062112
GA-Jeff Davis County,2013,44.21052632
GA-Jefferson County,2013,66.33825944
GA-Jenkins County,2013,39.3442623
GA-Johnson County,2013,37.25490196
GA-Jones County,2013,61.70886076
GA-Lamar County,2013,76.05633803
GA-Lanier County,2013,72.79411765
GA-Laurens County,2013,50.58275058
GA-Lee County,2013,76.6811014
GA-Liberty County,2013,74.89878543
GA-Lincoln County,2013,59.5959596
GA-Long County,2013,81.08108108
GA-Lowndes County,2013,77.06495589
GA-Lumpkin County,2013,70.14492754
GA-McDuffie County,2013,55.38461538
GA-McIntosh County,2013,66.66666667
GA-Macon County,2013,43.63636364
GA-Madison County,2013,64.4338118
GA-Marion County,2013,70.12893983
GA-Meriwether County,2013,58.04597701
GA-Miller County,2013,62.16216216
GA-Mitchell County,2013,36.48648649
GA-Monroe County,2013,74.06323185
GA-Montgomery County,2013,45.28301887
GA-Morgan County,2013,79.01234568
GA-Murray County,2013,48.19944598
GA-Muscogee County,2013,83.22348712
GA-Newton County,2013,66.46706587
GA-Oconee County,2013,86.29690049
GA-Oglethorpe County,2013,70.16129032
GA-Paulding County,2013,78.28389831
GA-Peach County,2013,66.03053435
GA-Pickens County,2013,75.64102564
GA-Pierce County,2013,63.27683616
GA-Pike County,2013,75.58139535
GA-Polk County,2013,68.1533101
GA-Pulaski County,2013,50.61728395
GA-Putnam County,2013,52.51533742
GA-Quitman County,2013,62.5
GA-Rabun County,2013,74.30167598
GA-Randolph County,2013,34.61538462
GA-Richmond County,2013,74.04580153
GA-Rockdale County,2013,70.15834348
GA-Schley County,2013,55.26315789
GA-Screven County,2013,43.05555556
GA-Seminole County,2013,76.38610554
GA-Spalding County,2013,75.43520309
GA-Stephens County,2013,62.90322581
GA-Stewart County,2013,29.41176471
GA-Sumter County,2013,89.86963607
GA-Talbot County,2013,45.09803922
GA-Taliaferro County,2013,20
GA-Tattnall County,2013,65.74585635
GA-Taylor County,2013,39.77695167
GA-Telfair County,2013,27.45098039
GA-Terrell County,2013,54.79452055
GA-Thomas County,2013,70.57471264
GA-Tift County,2013,71.34986226
GA-Toombs County,2013,56.97674419
GA-Towns County,2013,75.42857143
GA-Treutlen County,2013,41.37931034
GA-Troup County,2013,76.73267327
GA-Turner County,2013,41.97530864
GA-Twiggs County,2013,39.28571429
GA-Union County,2013,66.27906977
GA-Upson County,2013,69.76744186
GA-Walker County,2013,63.38797814
GA-Walton County,2013,74.97109827
GA-Ware County,2013,64.23357664
GA-Warren County,2013,59.25925926
GA-Washington County,2013,41.43167028
GA-Wayne County,2013,54.31309904
GA-Webster County,2013,20
GA-Wheeler County,2013,38.70967742
GA-White County,2013,75.70977918
GA-Whitfield County,2013,65.4723127
GA-Wilcox County,2013,44.82758621
GA-Wilkes County,2013,51.85185185
GA-Wilkinson County,2013,50
GA-Worth County,2013,48.70466321
IA-Adair County,2013,58.82352941
IA-Adams County,2013,83.82687927
IA-Allamakee County,2013,69.11764706
IA-Appanoose County,2013,84.21052632
IA-Audubon County,2013,63.33333333
IA-Benton County,2013,82.77227723
IA-Black Hawk County,2013,85.71428571
IA-Boone County,2013,80.32752467
IA-Bremer County,2013,86.18266979
IA-Buchanan County,2013,82.37288136
IA-Buena Vista County,2013,84.61538462
IA-Butler County,2013,77.96610169
IA-Calhoun County,2013,70.50359712
IA-Carroll County,2013,75.44715447
IA-Cass County,2013,78.69158879
IA-Cedar County,2013,85
IA-Cerro Gordo County,2013,82.94117647
IA-Cherokee County,2013,62.17105263
IA-Chickasaw County,2013,85.18518519
IA-Clarke County,2013,74.3902439
IA-Clay County,2013,58.48161329
IA-Clayton County,2013,75
IA-Clinton County,2013,77.26120034
IA-Crawford County,2013,72.86624204
IA-Dallas County,2013,88.83541867
IA-Davis County,2013,78.26086957
IA-Decatur County,2013,70.63492063
IA-Delaware County,2013,81.8261633
IA-Des Moines County,2013,85.67493113
IA-Dickinson County,2013,88.13263525
IA-Dubuque County,2013,88.101983
IA-Emmet County,2013,84.12698413
IA-Fayette County,2013,83.50515464
IA-Floyd County,2013,65.2989449
IA-Franklin County,2013,71.7765043
IA-Fremont County,2013,70.37037037
IA-Greene County,2013,66.18852459
IA-Grundy County,2013,82.16276477
IA-Guthrie County,2013,82.71604938
IA-Hamilton County,2013,85.92868138
IA-Hancock County,2013,76.96664569
IA-Hardin County,2013,68.24175824
IA-Harrison County,2013,69.65944272
IA-Henry County,2013,75.21246459
IA-Howard County,2013,81.01010101
IA-Humboldt County,2013,84.09090909
IA-Ida County,2013,76.11940299
IA-Iowa County,2013,85.35564854
IA-Jackson County,2013,71.7791411
IA-Jasper County,2013,81.39810427
IA-Jefferson County,2013,79.50527234
IA-Johnson County,2013,86.97751969
IA-Jones County,2013,80.07380074
IA-Keokuk County,2013,80
IA-Kossuth County,2013,85.98130841
IA-Lee County,2013,68.30357143
IA-Linn County,2013,88.09281498
IA-Louisa County,2013,70.88607595
IA-Lucas County,2013,77.27272727
IA-Lyon County,2013,80.24691358
IA-Madison County,2013,79.24751139
IA-Mahaska County,2013,92.20779221
IA-Marion County,2013,80.26819923
IA-Marshall County,2013,81.40625
IA-Mills County,2013,82.58706468
IA-Mitchell County,2013,87.27272727
IA-Monona County,2013,78.08219178
IA-Monroe County,2013,80.53173242
IA-Montgomery County,2013,69.492614
IA-Muscatine County,2013,79.16666667
IA-O'Brien County,2013,88.57142857
IA-Osceola County,2013,77.27272727
IA-Page County,2013,80.41237113
IA-Palo Alto County,2013,92.15686275
IA-Plymouth County,2013,82.78688525
IA-Pocahontas County,2013,79.31034483
IA-Polk County,2013,85.04672897
IA-Pottawattamie County,2013,80.47579984
IA-Poweshiek County,2013,89.02439024
IA-Ringgold County,2013,73.07692308
IA-Sac County,2013,68.85245902
IA-Scott County,2013,82.89025222
IA-Shelby County,2013,74.68265162
IA-Sioux County,2013,84.96732026
IA-Story County,2013,84.22965116
IA-Tama County,2013,77.12418301
IA-Taylor County,2013,59.9137931
IA-Union County,2013,70.22900763
IA-Van Buren County,2013,80
IA-Wapello County,2013,84.78964401
IA-Warren County,2013,81.63035312
IA-Washington County,2013,74.09326425
IA-Wayne County,2013,72.29647631
IA-Webster County,2013,74.37275986
IA-Winnebago County,2013,81.3844086
IA-Winneshiek County,2013,78.21782178
IA-Woodbury County,2013,82.10838901
IA-Worth County,2013,76
IA-Wright County,2013,77.27272727
LA-Acadia Parish,2013,48.51228978
LA-Allen Parish,2013,36.26373626
LA-Ascension Parish,2013,69.73595125
LA-Assumption Parish,2013,40.51282051
LA-Avoyelles Parish,2013,57.47572816
LA-Beauregard Parish,2013,55.51782683
LA-Bienville Parish,2013,38.23529412
LA-Bossier Parish,2013,73.84341637
LA-Caddo Parish,2013,73.20741518
LA-Calcasieu Parish,2013,65.42117339
LA-Caldwell Parish,2013,51.47058824
LA-Cameron Parish,2013,58.33333333
LA-Catahoula Parish,2013,43.75
LA-Claiborne Parish,2013,42.33128834
LA-Concordia Parish,2013,35
LA-De Soto Parish,2013,48.3490566
LA-East Baton Rouge Parish,2013,80.83230471
LA-East Carroll Parish,2013,39.28571429
LA-East Feliciana Parish,2013,49.55752212
LA-Evangeline Parish,2013,49.59568733
LA-Franklin Parish,2013,38.37209302
LA-Grant Parish,2013,58.10810811
LA-Iberia Parish,2013,44.55252918
LA-Iberville Parish,2013,53.98230088
LA-Jackson Parish,2013,47.77070064
LA-Jefferson Parish,2013,78.75064004
LA-Jefferson Davis Parish,2013,60.76294278
LA-Lafayette Parish,2013,69.70869831
LA-Lafourche Parish,2013,62.2
LA-Lincoln Parish,2013,57.73809524
LA-Livingston Parish,2013,67.67638037
LA-Madison Parish,2013,57.89473684
LA-Morehouse Parish,2013,56.89655172
LA-Natchitoches Parish,2013,44.11764706
LA-Orleans Parish,2013,78.48380765
LA-Ouachita Parish,2013,70.26647966
LA-Plaquemines Parish,2013,56.21118012
LA-Pointe Coupee Parish,2013,63.03030303
LA-Rapides Parish,2013,63.93357551
LA-Red River Parish,2013,33.70786517
LA-Richland Parish,2013,48.62745098
LA-Sabine Parish,2013,47.63033175
LA-St. Bernard Parish,2013,70.58823529
LA-St. Charles Parish,2013,68.47133758
LA-St. Helena Parish,2013,29.84293194
LA-St. James Parish,2013,50.89820359
LA-St. John the Baptist Parish,2013,59.04572565
LA-St. Landry Parish,2013,42.78350515
LA-St. Martin Parish,2013,44.6051168
LA-St. Mary Parish,2013,42.33378562
LA-St. Tammany Parish,2013,77.24358974
LA-Tangipahoa Parish,2013,49.71475143
LA-Tensas Parish,2013,54.83870968
LA-Terrebonne Parish,2013,56.50342285
LA-Union Parish,2013,41.10275689
LA-Vermilion Parish,2013,48.94259819
LA-Vernon Parish,2013,58.78787879
LA-Washington Parish,2013,37.85822021
LA-Webster Parish,2013,48.97025172
LA-West Baton Rouge Parish,2013,71.55635063
LA-West Carroll Parish,2013,51.37614679
LA-West Feliciana Parish,2013,60.86956522
LA-Winn Parish,2013,35.8490566
MN-Aitkin County,2013,85.25345622
MN-Anoka County,2013,85.56878992
MN-Becker County,2013,88.64628821
MN-Beltrami County,2013,85.12110727
MN-Benton County,2013,77.37226277
MN-Big Stone County,2013,78.94736842
MN-Blue Earth County,2013,91.27906977
MN-Brown County,2013,84.42028986
MN-Carlton County,2013,80.99173554
MN-Carver County,2013,89.94905049
MN-Cass County,2013,83.29764454
MN-Chippewa County,2013,78.57142857
MN-Chisago County,2013,85.6223176
MN-Clay County,2013,86.90547264
MN-Clearwater County,2013,75
MN-Cook County,2013,72.22222222
MN-Cottonwood County,2013,76.66666667
MN-Crow Wing County,2013,82.74647887
MN-Dakota County,2013,88.06185865
MN-Dodge County,2013,80.81761006
MN-Douglas County,2013,79.84496124
MN-Faribault County,2013,69.6
MN-Fillmore County,2013,83.17307692
MN-Freeborn County,2013,79.59183673
MN-Goodhue County,2013,82.79569892
MN-Grant County,2013,78.94736842
MN-Hennepin County,2013,88.65067388
MN-Houston County,2013,82.37547893
MN-Hubbard County,2013,84.61538462
MN-Isanti County,2013,83.96226415
MN-Itasca County,2013,85.9375
MN-Jackson County,2013,81.34462679
MN-Kanabec County,2013,78.40909091
MN-Kandiyohi County,2013,86.10354223
MN-Kittson County,2013,73.91304348
MN-Koochiching County,2013,69.64285714
MN-Lac qui Parle County,2013,85.36585366
MN-Lake County,2013,75.35014006
MN-Lake of the Woods County,2013,70
MN-Le Sueur County,2013,81.65680473
MN-Lincoln County,2013,64.02151984
MN-Lyon County,2013,89.26829268
MN-McLeod County,2013,88.72901679
MN-Mahnomen County,2013,67.85714286
MN-Marshall County,2013,55.82822086
MN-Martin County,2013,84.89583333
MN-Meeker County,2013,76.73469388
MN-Mille Lacs County,2013,77.09497207
MN-Morrison County,2013,81.58640227
MN-Mower County,2013,84.43396226
MN-Murray County,2013,89.83050847
MN-Nicollet County,2013,91.03585657
MN-Nobles County,2013,72.60273973
MN-Norman County,2013,74.54545455
MN-Olmsted County,2013,84.91276086
MN-Otter Tail County,2013,87.05035971
MN-Pennington County,2013,90.07092199
MN-Pine County,2013,75.55012225
MN-Pipestone County,2013,83.33333333
MN-Polk County,2013,81.42493639
MN-Pope County,2013,85.29411765
MN-Ramsey County,2013,86.57238443
MN-Red Lake County,2013,85
MN-Redwood County,2013,88.97058824
MN-Renville County,2013,75.93984962
MN-Rice County,2013,83.9031339
MN-Rock County,2013,74.11764706
MN-Roseau County,2013,71.76470588
MN-St. Louis County,2013,85.15364917
MN-Scott County,2013,82.85962877
MN-Sherburne County,2013,86.56174334
MN-Sibley County,2013,83.7398374
MN-Stearns County,2013,85.77889447
MN-Steele County,2013,84.68677494
MN-Stevens County,2013,71.875
MN-Swift County,2013,83.72093023
MN-Todd County,2013,80.39215686
MN-Traverse County,2013,88.23529412
MN-Wabasha County,2013,80.93841642
MN-Wadena County,2013,73.33333333
MN-Waseca County,2013,78.72340426
MN-Washington County,2013,85.59467174
MN-Watonwan County,2013,74.71264368
MN-Wilkin County,2013,88.63636364
MN-Winona County,2013,83.10940499
MN-Wright County,2013,83.05769938
MN-Yellow Medicine County,2013,70.58823529
NE-Adams County,2013,80.55555556
NE-Antelope County,2013,85.29411765
NE-Arthur County,2013,0
NE-Banner County,2013,50
NE-Boone County,2013,50
NE-Box Butte County,2013,74.79674797
NE-Boyd County,2013,50
NE-Brown County,2013,71.42857143
NE-Buffalo County,2013,84.42105263
NE-Burt County,2013,79.06976744
NE-Butler County,2013,73.97260274
NE-Cass County,2013,79.43925234
NE-Cedar County,2013,66.66666667
NE-Chase County,2013,68.42105263
NE-Cherry County,2013,67.5
NE-Cheyenne County,2013,85.10638298
NE-Clay County,2013,60
NE-Colfax County,2013,73.03370787
NE-Cuming County,2013,73.52941176
NE-Custer County,2013,78
NE-Dakota County,2013,71.61572052
NE-Dawes County,2013,71.26436782
NE-Dawson County,2013,70.94594595
NE-Deuel County,2013,65
NE-Dixon County,2013,68.62745098
NE-Dodge County,2013,84.95575221
NE-Douglas County,2013,88.41625119
NE-Dundy County,2013,41.66666667
NE-Fillmore County,2013,87.5
NE-Franklin County,2013,85.71428571
NE-Frontier County,2013,68.75
NE-Furnas County,2013,71.42857143
NE-Gage County,2013,83.60655738
NE-Garden County,2013,62.5
NE-Garfield County,2013,75
NE-Gosper County,2013,82.60869565
NE-Grant County,2013,100
NE-Greeley County,2013,71.42857143
NE-Hall County,2013,81.51750973
NE-Hamilton County,2013,84.21052632
NE-Harlan County,2013,66.66666667
NE-Hayes County,2013,0
NE-Hitchcock County,2013,64.28571429
NE-Holt County,2013,69.87951807
NE-Hooker County,2013,100
NE-Howard County,2013,79.59183673
NE-Jefferson County,2013,78.78787879
NE-Johnson County,2013,73.07692308
NE-Kearney County,2013,86.53846154
NE-Keith County,2013,72.72727273
NE-Keya Paha County,2013,100
NE-Kimball County,2013,81.08108108
NE-Knox County,2013,75
NE-Lancaster County,2013,88.40195679
NE-Lincoln County,2013,81.7679558
NE-Logan County,2013,0
NE-Loup County,2013,42.85714286
NE-Madison County,2013,78.43866171
NE-Merrick County,2013,73.01587302
NE-Morrill County,2013,60.86956522
NE-Nance County,2013,83.33333333
NE-Nemaha County,2013,70.49180328
NE-Nuckolls County,2013,72.72727273
NE-Otoe County,2013,75
NE-Pawnee County,2013,61.11111111
NE-Perkins County,2013,68.18181818
NE-Phelps County,2013,88.46153846
NE-Pierce County,2013,82.14285714
NE-Platte County,2013,90.50847458
NE-Polk County,2013,74.28571429
NE-Red Willow County,2013,76
NE-Richardson County,2013,66.12903226
NE-Rock County,2013,75
NE-Saline County,2013,74.10071942
NE-Sarpy County,2013,89.55799466
NE-Saunders County,2013,84.48275862
NE-Scotts Bluff County,2013,74.35897436
NE-Seward County,2013,84.44444444
NE-Sheridan County,2013,70
NE-Sherman County,2013,50
NE-Sioux County,2013,87.5
NE-Stanton County,2013,60
NE-Thayer County,2013,80
NE-Thomas County,2013,62.5
NE-Thurston County,2013,76.92307692
NE-Valley County,2013,57.89473684
NE-Washington County,2013,90.18181818
NE-Wayne County,2013,74.28571429
NE-Webster County,2013,54.54545455
NE-Wheeler County,2013,100
NE-York County,2013,84.44444444
NC-Alamance County,2013,65.95321055
NC-Alexander County,2013,64.01179941
NC-Alleghany County,2013,63.7037037
NC-Anson County,2013,42.30769231
NC-Ashe County,2013,67.56756757
NC-Avery County,2013,69.63562753
NC-Beaufort County,2013,58.93536122
NC-Bertie County,2013,43.83561644
NC-Bladen County,2013,30.85714286
NC-Brunswick County,2013,75.20444881
NC-Buncombe County,2013,69.31894808
NC-Burke County,2013,64.22121896
NC-Cabarrus County,2013,80.3652968
NC-Caldwell County,2013,67.37235367
NC-Camden County,2013,78.87444042
NC-Carteret County,2013,76.37540453
NC-Caswell County,2013,41.36546185
NC-Catawba County,2013,70.20042194
NC-Chatham County,2013,81.28295255
NC-Cherokee County,2013,67.55319149
NC-Chowan County,2013,58.65921788
NC-Clay County,2013,73.33333333
NC-Cleveland County,2013,48.41121495
NC-Columbus County,2013,28.37423313
NC-Craven County,2013,73.64110201
NC-Cumberland County,2013,74.22501626
NC-Currituck County,2013,77.71509168
NC-Dare County,2013,80.0714924
NC-Davidson County,2013,65.42431193
NC-Davie County,2013,70.54108216
NC-Duplin County,2013,43.09701493
NC-Durham County,2013,82.0117807
NC-Edgecombe County,2013,43.2
NC-Forsyth County,2013,81.04527938
NC-Franklin County,2013,64.83180428
NC-Gaston County,2013,73.67563162
NC-Gates County,2013,47.10743802
NC-Graham County,2013,50.56179775
NC-Granville County,2013,68.26923077
NC-Greene County,2013,66.01503759
NC-Guilford County,2013,77.56963675
NC-Halifax County,2013,37.23404255
NC-Harnett County,2013,77.32497388
NC-Haywood County,2013,68.55491329
NC-Henderson County,2013,68.37563452
NC-Hertford County,2013,54.43786982
